board,avg_2seg_orient,avg_3seg_orient,seg2_same_orient,seg2_3_same_orient,seg2_dist_to_left,seg2_dist_to_right,seg2_dist_to_upper,seg2_dist_to_bottom,seg3_dist_to_left,seg3_dist_to_right,seg3_dist_to_upper,seg3_dist_to_bottom,avg_spread_2_2,avg_spread_2_3,avg_spread_all,seg2_ships_whole_at_edge,seg3_ships_whole_at_edge,total_ships_whole_at_edge,seg2_ships_touching_edge,seg3_ships_touching_edge,total_ships_touching_edge
000000022000000002000002000000033300,0.0,1.0,False,False,3.0,1.5,1.5,3.0,1.0,2.0,5.0,0.0,3.8078865529319534,3.9681268560513008,3.914713421678185,1.0,1.0,2.0,0.0,0.0,0.0
000000022000000000302000302000300000,0.0,-1.0,False,False,1.5,3.0,2.0,2.5,0.0,5.0,3.0,0.0,2.549509756796392,2.7078273895292577,2.6550548452849694,0.0,1.0,1.0,0.0,0.0,0.0
200333200000000000000000220000000000,0.0,1.0,False,False,0.0,4.5,2.0,2.5,3.0,0.0,0.0,5.0,3.5355339059327378,4.6731008902583,4.293911895483112,1.0,1.0,2.0,1.0,0.0,1.0
220000000000333000000000000000220000,2.0,1.0,True,True,0.0,4.0,2.5,2.5,0.0,3.0,2.0,3.0,5.0,2.55146703897897,3.3676446926526467,2.0,0.0,2.0,0.0,1.0,1.0
022000000000002200000000000000033300,2.0,1.0,True,True,1.5,2.5,1.0,4.0,1.0,2.0,5.0,0.0,2.23606797749979,4.033159537854777,3.434129017736448,1.0,1.0,2.0,0.0,0.0,0.0
000000000220000000220000000000033300,2.0,1.0,True,True,1.5,2.5,2.0,3.0,1.0,2.0,5.0,0.0,3.605551275463989,3.3860009363293826,3.4591843827075848,0.0,1.0,1.0,1.0,0.0,1.0
002200000000003330000000200000200000,0.0,1.0,False,False,1.0,3.5,2.0,2.5,2.0,1.0,2.0,3.0,5.1478150704935,2.983338825381079,3.7048309070852192,2.0,0.0,2.0,0.0,0.0,0.0
033300000000000000000000200000200220,0.0,1.0,False,False,1.5,3.0,4.5,0.0,1.0,2.0,0.0,5.0,3.5355339059327378,5.072291077676663,4.560038687095354,2.0,1.0,3.0,0.0,0.0,0.0
333000000000022020000020000000000000,0.0,1.0,False,False,2.5,2.0,2.0,2.5,0.0,3.0,0.0,5.0,2.549509756796392,2.983338825381079,2.83872913585285,0.0,1.0,1.0,0.0,0.0,0.0
000000000333000000000002000202000200,-2.0,1.0,True,False,4.0,1.0,3.5,0.5,3.0,0.0,1.0,4.0,2.23606797749979,3.1663186741037554,2.8562351085691,1.0,0.0,1.0,1.0,1.0,2.0
022000000000200000203330000000000000,0.0,1.0,False,False,0.5,4.0,1.0,3.5,2.0,1.0,3.0,2.0,2.9154759474226504,3.197741615699397,3.1036530596071485,2.0,0.0,2.0,0.0,0.0,0.0
000022000000000000000000020333020000,0.0,1.0,False,False,2.5,2.0,2.0,2.5,3.0,0.0,4.0,1.0,5.70087712549569,3.536255069649192,4.257795754931358,1.0,0.0,1.0,1.0,1.0,2.0
200003200003000003002000002000000000,-2.0,-1.0,True,True,1.0,4.0,1.5,2.5,5.0,0.0,0.0,3.0,3.605551275463989,4.465031324256886,4.178537974659254,1.0,1.0,2.0,0.0,0.0,0.0
000333000000000000000022000000220000,2.0,1.0,True,True,2.0,2.0,4.0,1.0,3.0,0.0,0.0,5.0,4.47213595499958,4.57232953650798,4.53893167600518,1.0,1.0,2.0,1.0,0.0,1.0
000000000022030000030000030000000220,2.0,-1.0,True,False,3.5,0.5,3.0,2.0,1.0,4.0,2.0,1.0,4.123105625617661,3.6163454964328494,3.785265539494453,1.0,0.0,1.0,1.0,0.0,1.0
000000000000220020000020333000000000,0.0,1.0,False,False,2.0,2.5,2.0,2.5,0.0,3.0,4.0,1.0,3.5355339059327378,2.7078273895292577,2.983729561663751,0.0,0.0,0.0,1.0,1.0,2.0
030000030000030000000020022020000000,0.0,-1.0,False,False,2.5,2.0,3.5,1.0,1.0,4.0,0.0,3.0,2.549509756796392,3.473253051551218,3.1653386199662763,0.0,0.0,0.0,0.0,1.0,1.0
000000020002020002000000033300000000,-2.0,1.0,True,False,3.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,4.0,3.2988536207602897,3.53256908050686,1.0,0.0,1.0,0.0,0.0,0.0
000000000022030000030220030000000000,2.0,-1.0,True,False,3.5,0.5,2.0,3.0,1.0,4.0,2.0,1.0,2.23606797749979,3.2655644370746373,2.922398950549688,0.0,0.0,0.0,1.0,0.0,1.0
300000300000300002000002200000200000,-2.0,-1.0,True,True,2.5,2.5,3.0,1.0,0.0,5.0,0.0,3.0,5.385164807134504,4.360076627227638,4.701772687196594,2.0,1.0,3.0,0.0,0.0,0.0
333000000000020000020000000000220000,0.0,1.0,False,False,0.5,4.0,3.5,1.0,0.0,3.0,0.0,5.0,2.549509756796392,3.762468905280224,3.358149189118946,1.0,1.0,2.0,0.0,0.0,0.0
000000020220020000000000000000000333,0.0,1.0,False,False,2.0,2.5,1.0,3.5,3.0,0.0,5.0,0.0,2.549509756796392,4.320450551397859,3.73013695319737,0.0,1.0,1.0,0.0,0.0,0.0
000000200000202200000000000000033300,0.0,1.0,False,False,1.0,3.5,1.5,3.0,1.0,2.0,5.0,0.0,2.549509756796392,3.536255069649192,3.207339965364925,1.0,1.0,2.0,0.0,0.0,0.0
003022003000003000200000200000000000,0.0,-1.0,False,False,2.0,2.5,1.5,3.0,2.0,3.0,0.0,3.0,5.70087712549569,2.9470722611418383,3.8650072159264552,2.0,0.0,2.0,0.0,1.0,1.0
000022000000000003000003022003000000,2.0,-1.0,True,False,2.5,1.5,2.0,3.0,5.0,0.0,2.0,1.0,5.0,3.3407181048946843,3.893812069929789,1.0,1.0,2.0,0.0,0.0,0.0
000000002200000000000030220030000030,2.0,-1.0,True,False,1.0,3.0,2.5,2.5,4.0,1.0,3.0,0.0,3.605551275463989,3.4270509831248424,3.4865510805712248,0.0,0.0,0.0,1.0,1.0,2.0
200000200000000000033300000000000220,0.0,1.0,False,False,1.5,3.0,2.5,2.0,1.0,2.0,3.0,2.0,5.70087712549569,2.850781059358212,3.8008130814040384,2.0,0.0,2.0,0.0,0.0,0.0
000300000300000300000002000202000200,-2.0,-1.0,True,True,4.0,1.0,3.5,0.5,3.0,2.0,0.0,3.0,2.23606797749979,3.350781059358212,2.979210032072072,1.0,0.0,1.0,1.0,1.0,2.0
300020302020302000000000000000000000,-2.0,-1.0,True,True,3.0,2.0,0.5,3.5,0.0,5.0,0.0,3.0,2.23606797749979,3.0463408434790527,2.776249888152632,0.0,1.0,1.0,1.0,0.0,1.0
000022000000000000000003002203000003,2.0,-1.0,True,False,3.0,1.0,2.0,3.0,5.0,0.0,3.0,0.0,4.47213595499958,3.2655644370746373,3.667754943049618,1.0,1.0,2.0,0.0,0.0,0.0
300000300000300000000020000020220000,0.0,-1.0,False,False,2.0,2.5,4.0,0.5,0.0,5.0,0.0,3.0,3.8078865529319534,4.374059720088788,4.18533533103651,1.0,1.0,2.0,0.0,0.0,0.0
020000020000000200000200000000333000,-2.0,1.0,True,False,2.0,3.0,1.0,3.0,0.0,3.0,5.0,0.0,2.8284271247461903,3.850781059358212,3.509996414487538,0.0,1.0,1.0,1.0,0.0,1.0
000000000000020000020000000333220000,0.0,1.0,False,False,0.5,4.0,3.5,1.0,3.0,0.0,4.0,1.0,2.549509756796392,3.497078455444972,3.1812222225621114,1.0,0.0,1.0,0.0,1.0,1.0
000020000020022000000000000000003330,0.0,1.0,False,False,2.5,2.0,1.0,3.5,2.0,1.0,5.0,0.0,2.9154759474226504,3.981937097448064,3.626450047439592,0.0,1.0,1.0,1.0,0.0,1.0
000000000333000000000000022020000020,0.0,1.0,False,False,2.5,2.0,4.0,0.5,3.0,0.0,1.0,4.0,2.549509756796392,3.702562418976664,3.31821153158324,0.0,0.0,0.0,1.0,1.0,2.0
000000002200000000022003000003000003,2.0,-1.0,True,False,1.5,2.5,2.0,3.0,5.0,0.0,3.0,0.0,2.23606797749979,3.772589891296793,3.260415920031125,0.0,1.0,1.0,0.0,0.0,0.0
002200000000022000000030000030000030,2.0,-1.0,True,False,1.5,2.5,1.0,4.0,4.0,1.0,3.0,0.0,2.23606797749979,3.7367819956875934,3.236543989624993,1.0,0.0,1.0,0.0,1.0,1.0
020000020003000003220003000000000000,0.0,-1.0,False,False,0.5,4.0,1.5,3.0,5.0,0.0,1.0,2.0,2.549509756796392,4.440887050652604,3.810427952700534,0.0,1.0,1.0,2.0,0.0,2.0
003000003000003000200002200002000000,-2.0,-1.0,True,True,2.5,2.5,3.0,1.0,2.0,3.0,0.0,3.0,5.0,3.553343478334876,4.035562318889917,2.0,0.0,2.0,0.0,1.0,1.0
003000203000203000000000000000022000,0.0,-1.0,False,False,0.5,4.0,3.0,1.5,2.0,3.0,0.0,3.0,3.8078865529319534,3.0463408434790527,3.3001894132966867,2.0,0.0,2.0,0.0,1.0,1.0
002000002000000003000003000203000200,-2.0,-1.0,True,True,2.5,2.5,2.0,2.0,5.0,0.0,2.0,1.0,4.123105625617661,3.2025624189766635,3.5094101545236627,0.0,1.0,1.0,2.0,0.0,2.0
000000000022000000000030220030000030,2.0,-1.0,True,False,2.0,2.0,2.5,2.5,4.0,1.0,3.0,0.0,5.0,3.2706906325745546,3.847127088383037,0.0,0.0,0.0,2.0,1.0,3.0
000000002000302000300000302200000000,0.0,-1.0,False,False,2.0,2.5,2.5,2.0,0.0,5.0,2.0,1.0,2.549509756796392,2.596291201783626,2.580697386787881,0.0,1.0,1.0,0.0,0.0,0.0
000000302200300000300000002000002000,0.0,-1.0,False,False,2.0,2.5,2.5,2.0,0.0,5.0,1.0,2.0,3.5355339059327378,2.9470722611418383,3.1432261427388046,0.0,1.0,1.0,1.0,0.0,1.0
000000000000000200000200020000020333,-2.0,1.0,True,False,2.0,3.0,3.0,1.0,3.0,0.0,5.0,0.0,2.8284271247461903,2.8669818343581808,2.8541302644875173,0.0,1.0,1.0,1.0,0.0,1.0
000000022000000000000000020000020333,0.0,1.0,False,False,1.0,3.5,2.5,2.0,3.0,0.0,5.0,0.0,3.5355339059327378,3.879185915588706,3.764635245703383,0.0,1.0,1.0,1.0,0.0,1.0
000000000000022000000003002203000003,2.0,-1.0,True,False,1.5,2.5,3.0,2.0,5.0,0.0,3.0,0.0,2.23606797749979,3.2655644370746373,2.922398950549688,0.0,1.0,1.0,0.0,0.0,0.0
000030000030000030000000020002020002,-2.0,-1.0,True,True,3.0,2.0,4.0,0.0,4.0,1.0,0.0,3.0,4.0,4.124913586643351,4.0832757244289,1.0,0.0,1.0,1.0,1.0,2.0
300000300002300202000200000000000000,-2.0,-1.0,True,True,4.0,1.0,1.5,2.5,0.0,5.0,0.0,3.0,2.23606797749979,4.189519888405065,3.53836925143664,1.0,1.0,2.0,0.0,0.0,0.0
000000000200300200300000302000002000,-2.0,-1.0,True,True,2.5,2.5,2.5,1.5,0.0,5.0,2.0,1.0,3.1622776601683795,2.9270509831248424,3.005459875472688,0.0,1.0,1.0,1.0,0.0,1.0
203330200000000000200000200000000000,-2.0,1.0,True,False,0.0,5.0,1.5,2.5,2.0,1.0,0.0,5.0,3.0,3.825576746897776,3.550384497931851,2.0,1.0,3.0,0.0,0.0,0.0
033300000002000002022000000000000000,0.0,1.0,False,False,3.0,1.5,2.0,2.5,1.0,2.0,0.0,5.0,3.8078865529319534,3.197741615699397,3.401123261443583,1.0,1.0,2.0,0.0,0.0,0.0
003000003000003002000002200000200000,-2.0,-1.0,True,True,2.5,2.5,3.0,1.0,2.0,3.0,0.0,3.0,5.385164807134504,3.69261542019948,4.25679854917782,2.0,0.0,2.0,0.0,1.0,1.0
020000020000000333000000000000000022,0.0,1.0,False,False,2.5,2.0,2.5,2.0,3.0,0.0,2.0,3.0,5.70087712549569,3.197741615699397,4.032120118964827,1.0,0.0,1.0,1.0,1.0,2.0
000300000302000302000000020000020000,-2.0,-1.0,True,True,3.0,2.0,2.5,1.5,3.0,2.0,0.0,3.0,5.0,3.0463408434790527,3.6975605623193686,1.0,0.0,1.0,1.0,1.0,2.0
000000000022000000030000030220030000,2.0,-1.0,True,False,3.5,0.5,2.5,2.5,1.0,4.0,3.0,0.0,3.1622776601683795,3.5548861143232218,3.424016629604941,0.0,0.0,0.0,1.0,1.0,2.0
000000003330000000000000002002002002,-2.0,1.0,True,False,3.5,1.5,4.0,0.0,2.0,1.0,1.0,4.0,3.0,3.835591909394767,3.5570612729298445,1.0,0.0,1.0,1.0,0.0,1.0
000000000220000000000220000000333000,2.0,1.0,True,True,3.0,1.0,2.0,3.0,0.0,3.0,5.0,0.0,2.0,3.959276342372363,3.3061842282482417,0.0,1.0,1.0,0.0,0.0,0.0
000000000000033300000000020000020022,0.0,1.0,False,False,2.5,2.0,4.5,0.0,1.0,2.0,2.0,3.0,3.5355339059327378,3.2988536207602897,3.3777470491511057,1.0,0.0,1.0,1.0,0.0,1.0
000200000200000000000022000000033300,0.0,1.0,False,False,3.5,1.0,1.5,3.0,1.0,2.0,5.0,0.0,2.9154759474226504,3.905667173681434,3.575603431595173,0.0,1.0,1.0,2.0,0.0,2.0
000000333000000022020000020000000000,0.0,1.0,False,False,2.5,2.0,2.5,2.0,0.0,3.0,1.0,4.0,3.8078865529319534,3.0700274723201293,3.315980499190738,0.0,0.0,0.0,1.0,1.0,2.0
000000220000000000033300000002000002,0.0,1.0,False,False,2.5,2.0,2.5,2.0,1.0,2.0,3.0,2.0,5.70087712549569,2.9270509831248424,3.851659697248458,1.0,0.0,1.0,1.0,0.0,1.0
000000000022300000300000300020000020,0.0,-1.0,False,False,4.0,0.5,2.5,2.0,0.0,5.0,2.0,1.0,3.5355339059327378,4.598215386778408,4.243988226496518,0.0,1.0,1.0,2.0,0.0,2.0
000020000020000000000003200003200003,-2.0,-1.0,True,True,2.0,3.0,2.0,2.0,5.0,0.0,3.0,0.0,5.656854249492381,4.332496377600352,4.773949001564361,1.0,1.0,2.0,1.0,0.0,1.0
000000200000200000000003220003000003,0.0,-1.0,False,False,0.0,4.5,2.5,2.0,5.0,0.0,3.0,0.0,2.549509756796392,5.045084971874737,4.213226566848622,1.0,1.0,2.0,1.0,0.0,1.0
000000003330000000000000220022000000,2.0,1.0,True,True,2.0,2.0,4.0,1.0,2.0,1.0,1.0,4.0,4.0,3.629613402101506,3.753075601401004,0.0,0.0,0.0,2.0,0.0,2.0
220000000022000000000003000003000003,2.0,-1.0,True,False,2.0,2.0,0.5,4.5,5.0,0.0,3.0,0.0,4.123105625617661,4.531089277272629,4.395094726720973,1.0,1.0,2.0,1.0,0.0,1.0
300000300000300022000000000000002200,2.0,-1.0,True,False,3.0,1.0,3.5,1.5,0.0,5.0,0.0,3.0,3.605551275463989,4.663381397337373,4.310771356712912,1.0,1.0,2.0,1.0,0.0,1.0
000000020300020300000300000000022000,0.0,-1.0,False,False,1.0,3.5,3.0,1.5,3.0,2.0,1.0,2.0,3.5355339059327378,2.7078273895292577,2.983729561663751,1.0,0.0,1.0,0.0,0.0,0.0
220000000220000000000000000000003330,2.0,1.0,True,True,1.5,2.5,0.5,4.5,2.0,1.0,5.0,0.0,3.1622776601683795,4.810649408949375,4.261192159355709,1.0,1.0,2.0,0.0,0.0,0.0
000000000333220000000000002000002000,0.0,1.0,False,False,1.0,3.5,3.0,1.5,3.0,0.0,1.0,4.0,2.9154759474226504,3.835591909394767,3.5288865887373944,0.0,0.0,0.0,2.0,1.0,3.0
000003002203000003000000000220000000,2.0,-1.0,True,False,2.5,1.5,2.5,2.5,5.0,0.0,0.0,3.0,3.1622776601683795,2.9270509831248424,3.005459875472688,0.0,1.0,1.0,0.0,0.0,0.0
200000200000000000000003020003020003,-2.0,-1.0,True,True,0.5,4.5,2.0,2.0,5.0,0.0,3.0,0.0,4.123105625617661,5.067203341008063,4.752504102544595,1.0,1.0,2.0,1.0,0.0,1.0
000000000000203022203000003000000000,0.0,-1.0,False,False,2.0,2.5,2.0,2.5,2.0,3.0,2.0,1.0,4.527692569068709,2.377067608188041,3.093942595148264,1.0,0.0,1.0,1.0,0.0,1.0
000002000002030000030002030002000000,-2.0,-1.0,True,True,5.0,0.0,1.5,2.5,1.0,4.0,2.0,1.0,3.0,4.374059720088788,3.916039813392525,2.0,0.0,2.0,0.0,0.0,0.0
000000200000203330000000000000220000,0.0,1.0,False,False,0.0,4.5,3.0,1.5,2.0,1.0,2.0,3.0,3.5355339059327378,3.473253051551218,3.494013336345058,2.0,0.0,2.0,0.0,0.0,0.0
000000022000000000300000300000300220,2.0,-1.0,True,False,2.0,2.0,3.0,2.0,0.0,5.0,3.0,0.0,4.47213595499958,3.497078455444972,3.822097621963174,1.0,1.0,2.0,0.0,0.0,0.0
002200000000030000030000030000000022,2.0,-1.0,True,False,3.0,1.0,2.5,2.5,1.0,4.0,2.0,1.0,5.385164807134504,3.69261542019948,4.25679854917782,2.0,0.0,2.0,0.0,0.0,0.0
020000020000000000022000000000333000,0.0,1.0,False,False,1.0,3.5,1.5,3.0,0.0,3.0,5.0,0.0,2.549509756796392,3.280776406404416,3.0370208565350745,0.0,1.0,1.0,1.0,0.0,1.0
203000203000003000000000002000002000,-2.0,-1.0,True,True,1.0,4.0,2.0,2.0,2.0,3.0,0.0,3.0,4.47213595499958,2.780776406404416,3.344562922602804,1.0,0.0,1.0,1.0,1.0,2.0
000000000020030020030000030000000220,0.0,-1.0,False,False,3.5,1.0,3.0,1.5,1.0,4.0,2.0,1.0,3.5355339059327378,3.2778320424830545,3.3637326636329488,1.0,0.0,1.0,0.0,0.0,0.0
000000000000000220000000000020333020,0.0,1.0,False,False,3.5,1.0,3.0,1.5,0.0,3.0,5.0,0.0,2.549509756796392,3.473253051551218,3.1653386199662763,0.0,1.0,1.0,1.0,0.0,1.0
020000020000000000220000000333000000,0.0,1.0,False,False,0.5,4.0,1.5,3.0,3.0,0.0,4.0,1.0,2.549509756796392,4.124913586643351,3.5997789766943646,0.0,0.0,0.0,2.0,1.0,3.0
002200300000300220300000000000000000,2.0,-1.0,True,False,2.5,1.5,1.0,4.0,0.0,5.0,1.0,2.0,2.23606797749979,3.350781059358212,2.979210032072072,1.0,1.0,2.0,0.0,0.0,0.0
002200300000300000300002000002000000,0.0,-1.0,False,False,3.5,1.0,1.5,3.0,0.0,5.0,1.0,2.0,4.301162633521313,4.21085768658585,4.240959335564338,2.0,1.0,3.0,0.0,0.0,0.0
000000202200200000000000000000033300,0.0,1.0,False,False,1.0,3.5,1.0,3.5,1.0,2.0,5.0,0.0,2.549509756796392,4.031128874149275,3.5372558350316474,1.0,1.0,2.0,0.0,0.0,0.0
002022002000000000000030000030000030,0.0,-1.0,False,False,3.0,1.5,0.0,4.5,4.0,1.0,3.0,0.0,2.549509756796392,4.031128874149275,3.5372558350316474,1.0,0.0,1.0,1.0,1.0,2.0
000000020000020002000002000000033300,-2.0,1.0,True,False,3.0,2.0,1.5,2.5,1.0,2.0,5.0,0.0,4.123105625617661,3.772589891296793,3.889428469403749,1.0,1.0,2.0,0.0,0.0,0.0
000000000220000000000000000000333022,2.0,1.0,True,True,3.5,0.5,3.0,2.0,0.0,3.0,5.0,0.0,4.123105625617661,4.10849528301415,4.113365397215321,1.0,1.0,2.0,0.0,0.0,0.0
000220200000200333000000000000000000,0.0,1.0,False,False,1.5,3.0,0.5,4.0,3.0,0.0,2.0,3.0,3.8078865529319534,3.0463408434790527,3.3001894132966867,2.0,0.0,2.0,0.0,1.0,1.0
000022000000200003200003000003000000,0.0,-1.0,False,False,2.0,2.5,1.0,3.5,5.0,0.0,2.0,1.0,5.1478150704935,4.033159537854777,4.404711382067685,2.0,1.0,3.0,0.0,0.0,0.0
002000202030200030000030000000000000,-2.0,-1.0,True,True,1.0,4.0,0.5,3.5,4.0,1.0,1.0,2.0,2.23606797749979,3.2655644370746373,2.922398950549688,1.0,0.0,1.0,1.0,0.0,1.0
003000003000003022000000000020000020,0.0,-1.0,False,False,4.0,0.5,3.0,1.5,2.0,3.0,0.0,3.0,2.549509756796392,3.3618556388582634,3.091073678170973,0.0,0.0,0.0,2.0,1.0,3.0
300000300000302200000000200000200000,0.0,-1.0,False,False,1.0,3.5,3.0,1.5,0.0,5.0,0.0,3.0,3.5355339059327378,3.096291201783626,3.2427054364999965,1.0,1.0,2.0,0.0,0.0,0.0
000000003330000000000000000000022022,2.0,1.0,True,True,2.5,1.5,5.0,0.0,2.0,1.0,1.0,4.0,3.0,4.272001872658765,3.848001248439177,2.0,0.0,2.0,0.0,0.0,0.0
020000020000000000220000000000000333,0.0,1.0,False,False,0.5,4.0,1.5,3.0,3.0,0.0,5.0,0.0,2.549509756796392,4.71972789367263,3.996321848047218,0.0,1.0,1.0,2.0,0.0,2.0
000000020220020000000000000000003330,0.0,1.0,False,False,2.0,2.5,1.0,3.5,2.0,1.0,5.0,0.0,2.549509756796392,4.031128874149275,3.5372558350316474,0.0,1.0,1.0,0.0,0.0,0.0
000000000030002030002030000000000022,0.0,-1.0,False,False,3.0,1.5,3.5,1.0,4.0,1.0,1.0,2.0,3.5355339059327378,2.55146703897897,2.8794893279635594,1.0,0.0,1.0,0.0,0.0,0.0
200000200000000000000030022030000030,0.0,-1.0,False,False,0.5,4.0,2.0,2.5,4.0,1.0,3.0,0.0,3.8078865529319534,3.907536453183664,3.8743198197664266,1.0,0.0,1.0,0.0,1.0,1.0
220000000000000000033300000000002200,2.0,1.0,True,True,1.0,3.0,2.5,2.5,1.0,2.0,3.0,2.0,5.385164807134504,2.7078273895292577,3.6002731953976728,2.0,0.0,2.0,0.0,0.0,0.0
000000000000003330000000220000000220,2.0,1.0,True,True,1.5,2.5,4.5,0.5,2.0,1.0,2.0,3.0,3.1622776601683795,3.1214716919327667,3.135073681344638,1.0,0.0,1.0,1.0,0.0,1.0
000022000000000020000020000000000333,0.0,1.0,False,False,4.0,0.5,1.0,3.5,3.0,0.0,5.0,0.0,2.549509756796392,3.762468905280224,3.358149189118946,1.0,1.0,2.0,0.0,0.0,0.0
000333000000200000200000000000000220,0.0,1.0,False,False,1.5,3.0,3.5,1.0,3.0,0.0,0.0,5.0,4.301162633521313,4.870964188294373,4.681030336703353,2.0,1.0,3.0,0.0,0.0,0.0
000020000020000000030000030000030022,0.0,-1.0,False,False,4.0,0.5,2.5,2.0,1.0,4.0,3.0,0.0,4.527692569068709,4.124913586643351,4.259173247451804,1.0,0.0,1.0,1.0,1.0,2.0
030200030200030000000220000000000000,0.0,-1.0,False,False,3.0,1.5,1.5,3.0,1.0,4.0,0.0,3.0,2.549509756796392,2.6315574657626275,2.604208229440549,0.0,0.0,0.0,1.0,1.0,2.0
000002000202000200000000000000333000,-2.0,1.0,True,False,4.0,1.0,0.5,3.5,0.0,3.0,5.0,0.0,2.23606797749979,5.025963081772711,4.095998047015071,1.0,1.0,2.0,0.0,0.0,0.0
002000002000000000020333020000000000,-2.0,1.0,True,False,1.5,3.5,1.5,2.5,3.0,0.0,3.0,2.0,3.1622776601683795,3.1214716919327667,3.135073681344638,0.0,0.0,0.0,1.0,1.0,2.0
000000002200000000002200000000003330,2.0,1.0,True,True,2.0,2.0,2.0,3.0,2.0,1.0,5.0,0.0,2.0,3.0463408434790527,2.6975605623193686,0.0,1.0,1.0,0.0,0.0,0.0
220002000002000000000000000000333000,0.0,1.0,False,False,2.5,2.0,0.0,4.5,0.0,3.0,5.0,0.0,4.527692569068709,5.522867549978296,5.191142556341768,2.0,1.0,3.0,0.0,0.0,0.0
000000000022000000000022000000033300,2.0,1.0,True,True,4.0,0.0,2.0,3.0,1.0,2.0,5.0,0.0,2.0,3.959276342372363,3.3061842282482417,0.0,1.0,1.0,2.0,0.0,2.0
000022000000030000030000030220000000,2.0,-1.0,True,False,3.5,0.5,2.0,3.0,1.0,4.0,2.0,1.0,4.123105625617661,3.651177316106848,3.808486752610453,1.0,0.0,1.0,0.0,0.0,0.0
000000022030000030000030000000022000,2.0,-1.0,True,False,1.0,3.0,3.0,2.0,4.0,1.0,1.0,2.0,4.0,3.2988536207602897,3.53256908050686,1.0,0.0,1.0,0.0,0.0,0.0
000000022000000003200003200003000000,0.0,-1.0,False,False,0.5,4.0,2.0,2.5,5.0,0.0,2.0,1.0,2.9154759474226504,4.52803334235486,3.99051421071079,1.0,1.0,2.0,0.0,0.0,0.0
000000000002000002203000203000003000,-2.0,-1.0,True,True,2.5,2.5,2.0,2.0,2.0,3.0,3.0,0.0,5.385164807134504,2.983338825381079,3.783947485965554,2.0,0.0,2.0,0.0,1.0,1.0
020000020000000003000003002003002000,-2.0,-1.0,True,True,1.5,3.5,2.0,2.0,5.0,0.0,2.0,1.0,4.123105625617661,4.035546266138994,4.06473271929855,0.0,1.0,1.0,2.0,0.0,2.0
003330000000000220000000000000000220,2.0,1.0,True,True,3.0,1.0,3.5,1.5,2.0,1.0,0.0,5.0,3.0,3.543245311684638,3.362163541123092,1.0,1.0,2.0,0.0,0.0,0.0
000000002002002002300000300000300000,-2.0,-1.0,True,True,3.5,1.5,1.0,3.0,0.0,5.0,3.0,0.0,3.0,4.395866031232949,3.9305773541553,1.0,1.0,2.0,0.0,0.0,0.0
000000000220000000030220030000030000,2.0,-1.0,True,False,3.0,1.0,2.0,3.0,1.0,4.0,3.0,0.0,2.0,3.2988536207602897,2.865902413840193,0.0,0.0,0.0,0.0,1.0,1.0
000333020000020022000000000000000000,0.0,1.0,False,False,2.5,2.0,1.5,3.0,3.0,0.0,0.0,5.0,3.5355339059327378,2.7078273895292577,2.983729561663751,0.0,1.0,1.0,1.0,0.0,1.0
200000200000003330000000000000022000,0.0,1.0,False,False,0.5,4.0,2.5,2.0,2.0,1.0,2.0,3.0,4.743416490252569,3.3541019662496847,3.8172068075839793,2.0,0.0,2.0,0.0,0.0,0.0
000000000022000000000002000002333000,0.0,1.0,False,False,4.5,0.0,2.0,2.5,0.0,3.0,5.0,0.0,2.549509756796392,4.793537389513045,4.045528178607494,1.0,1.0,2.0,1.0,0.0,1.0
300000302200300000000000000000022000,2.0,-1.0,True,False,1.5,2.5,3.0,2.0,0.0,5.0,0.0,3.0,4.123105625617661,3.3860009363293826,3.6317024994254754,1.0,1.0,2.0,0.0,0.0,0.0
000300220300000300000000002000002000,0.0,-1.0,False,False,1.0,3.5,2.5,2.0,3.0,2.0,0.0,3.0,3.8078865529319534,3.0700274723201293,3.315980499190738,0.0,0.0,0.0,2.0,1.0,3.0
022000000000020000020300000300000300,0.0,-1.0,False,False,1.0,3.5,1.0,3.5,3.0,2.0,3.0,0.0,2.549509756796392,3.3860009363293826,3.107170543151719,1.0,0.0,1.0,0.0,1.0,1.0
003000003000003000000000220020000020,0.0,-1.0,False,False,2.0,2.5,4.0,0.5,2.0,3.0,0.0,3.0,3.5355339059327378,3.69261542019948,3.640254915443899,0.0,0.0,0.0,2.0,1.0,3.0
020000020000000000300000302000302000,-2.0,-1.0,True,True,1.5,3.5,2.0,2.0,0.0,5.0,3.0,0.0,4.123105625617661,2.8508038787245447,3.2749044610222504,0.0,1.0,1.0,2.0,0.0,2.0
022020000020000000000000333000000000,0.0,1.0,False,False,2.5,2.0,0.0,4.5,0.0,3.0,4.0,1.0,2.549509756796392,4.320450551397859,3.73013695319737,1.0,0.0,1.0,1.0,1.0,2.0
000020000020000000003000003000003022,0.0,-1.0,False,False,4.0,0.5,2.5,2.0,2.0,3.0,3.0,0.0,4.527692569068709,3.3618556388582634,3.750467948928412,1.0,0.0,1.0,1.0,1.0,2.0
000000000333000000000002200002200000,-2.0,1.0,True,False,2.5,2.5,3.5,0.5,3.0,0.0,1.0,4.0,5.0990195135927845,4.003827654967289,4.368891607842454,2.0,0.0,2.0,0.0,1.0,1.0
